NodeID,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Timestamp
r6,-0.794067,0.041016,0.60022,2.807617,0.549316,-0.610352,2026-04-20T15:02:01.463650+00:00
r6,-0.794434,0.041504,0.599731,2.868652,0.915527,-0.488281,2026-04-20T15:02:01.492093+00:00
r6,-0.794189,0.039795,0.600464,2.746582,0.671387,-0.488281,2026-04-20T15:02:01.521118+00:00
r6,-0.793823,0.040771,0.599487,2.807617,0.671387,-0.671387,2026-04-20T15:02:01.550671+00:00
r6,-0.793701,0.039795,0.599243,2.929688,0.732422,-0.427246,2026-04-20T15:02:01.579673+00:00
r6,-0.794922,0.039551,0.599854,2.807617,0.610352,-0.549316,2026-04-20T15:02:01.609102+00:00
r6,-0.793335,0.039795,0.599243,2.807617,0.732422,-0.488281,2026-04-20T15:02:01.638697+00:00
r6,-0.793579,0.041626,0.599731,2.868652,0.610352,-0.732422,2026-04-20T15:02:01.668121+00:00
r6,-0.794434,0.040161,0.600098,2.685547,0.671387,-0.488281,2026-04-20T15:02:01.697102+00:00
r6,-0.7948,0.039673,0.599487,2.868652,0.610352,-0.549316,2026-04-20T15:02:01.726688+00:00
r6,-0.794067,0.041016,0.599854,2.868652,0.732422,-0.488281,2026-04-20T15:02:01.757330+00:00
r6,-0.795044,0.040161,0.600342,2.807617,0.671387,-0.488281,2026-04-20T15:02:01.786704+00:00
r6,-0.803833,0.05188,0.648682,3.234863,0.854492,-0.671387,2026-04-20T15:02:01.815688+00:00
r6,-0.789429,0.041748,0.530518,2.01416,3.173828,-0.915527,2026-04-20T15:02:01.846116+00:00
r6,-0.792358,0.047607,0.677002,3.173828,1.464844,-0.915527,2026-04-20T15:02:01.876122+00:00
r6,-0.775879,0.05603,0.614624,4.333496,-0.061035,-1.159668,2026-04-20T15:02:01.906110+00:00
r6,-0.807007,0.039917,0.621582,4.760742,0.610352,-2.197266,2026-04-20T15:02:01.934290+00:00
r6,-0.761108,0.046631,0.62793,8.178711,1.831055,-3.112793,2026-04-20T15:02:01.963124+00:00
r6,-0.819702,0.073364,0.549683,3.967285,-5.126953,0.610352,2026-04-20T15:02:01.993127+00:00
r6,-0.780396,0.009766,0.559326,11.901855,-0.244141,-4.394531,2026-04-20T15:02:02.023155+00:00
r6,-0.756958,0.014648,0.581787,8.911133,-4.516602,-2.13623,2026-04-20T15:02:02.052713+00:00
r6,-0.84668,0.020752,0.627075,10.742188,-2.624512,-3.601074,2026-04-20T15:02:02.082717+00:00
r6,-0.767334,0.015991,0.569336,5.554199,-0.366211,-2.563477,2026-04-20T15:02:02.111703+00:00
r6,-0.830933,0.077637,0.728271,6.958008,-3.90625,-2.868652,2026-04-20T15:02:02.142263+00:00
r6,-0.771851,0.019043,0.546387,9.399414,-2.685547,-4.089355,2026-04-20T15:02:02.172727+00:00
r6,-0.786133,0.054199,0.61438,7.69043,-4.699707,-3.295898,2026-04-20T15:02:02.201138+00:00
r6,-0.830322,0.073242,0.745972,7.873535,-4.699707,-4.333496,2026-04-20T15:02:02.230149+00:00
r6,-0.759644,0.009521,0.444214,11.169434,-0.549316,-5.004883,2026-04-20T15:02:02.259736+00:00
r6,-0.8396,0.084473,0.706177,13.427734,-5.187988,-5.79834,2026-04-20T15:02:02.289732+00:00
r6,-0.792236,-0.014038,0.536987,18.066406,-4.333496,-6.530762,2026-04-20T15:02:02.319740+00:00
r6,-0.785767,0.054932,0.511963,8.544922,-1.281738,-3.90625,2026-04-20T15:02:02.348160+00:00
r6,-0.785156,0.092896,0.583252,9.765625,-5.615234,-4.699707,2026-04-20T15:02:02.378154+00:00
r6,-0.787231,0.055542,0.51709,10.986328,-2.319336,-6.103516,2026-04-20T15:02:02.407973+00:00
r6,-0.799438,0.060181,0.598145,10.253906,-4.760742,-4.516602,2026-04-20T15:02:02.437153+00:00
r6,-0.808105,0.031494,0.512573,13.366699,-5.065918,-5.981445,2026-04-20T15:02:02.467197+00:00
r6,-0.788452,0.052612,0.591309,14.099121,-6.713867,-6.774902,2026-04-20T15:02:02.497176+00:00
r6,-0.819702,0.032959,0.543945,13.183594,-8.300781,-6.103516,2026-04-20T15:02:02.527768+00:00
r6,-0.835937,0.059814,0.638916,14.648438,-5.249023,-6.958008,2026-04-20T15:02:02.555765+00:00
r6,-0.79248,0.010254,0.536255,17.028809,-5.493164,-7.019043,2026-04-20T15:02:02.584781+00:00
r6,-0.834473,0.062256,0.651978,20.874023,-5.859375,-7.324219,2026-04-20T15:02:02.614284+00:00
r6,-0.793701,0.045044,0.533203,14.892578,-10.131836,-6.04248,2026-04-20T15:02:02.642769+00:00
r6,-0.833252,0.07959,0.608398,18.127441,-8.850098,-7.873535,2026-04-20T15:02:02.671191+00:00
r6,-0.837646,0.057495,0.632446,20.141602,-7.995605,-8.300781,2026-04-20T15:02:02.699193+00:00
r6,-0.804932,0.009766,0.477661,19.836426,-7.507324,-8.056641,2026-04-20T15:02:02.727761+00:00
r6,-0.879395,0.046753,0.602417,18.066406,-11.230469,-7.080078,2026-04-20T15:02:02.758352+00:00
r6,-0.820923,0.049072,0.538208,20.751953,-9.887695,-7.995605,2026-04-20T15:02:02.787779+00:00
r6,-0.879028,0.03833,0.619629,19.104004,-8.605957,-7.019043,2026-04-20T15:02:02.817784+00:00
r6,-0.823975,0.062988,0.504639,21.54541,-7.263184,-7.507324,2026-04-20T15:02:02.846784+00:00
r6,-0.893921,0.018677,0.605835,26.367187,-10.620117,-8.544922,2026-04-20T15:02:02.876210+00:00
r6,-0.810181,0.001709,0.452271,22.094727,-9.216309,-7.8125,2026-04-20T15:02:02.905791+00:00
r6,-0.84668,0.030518,0.56897,18.310547,-8.178711,-7.873535,2026-04-20T15:02:02.936217+00:00
r6,-0.857666,-0.002075,0.563354,23.925781,-11.352539,-8.056641,2026-04-20T15:02:02.965899+00:00
r6,-0.863892,-0.008057,0.486816,22.460937,-10.070801,-8.300781,2026-04-20T15:02:02.995786+00:00
r6,-0.857544,-0.047974,0.494141,22.949219,-7.080078,-8.666992,2026-04-20T15:02:03.025355+00:00
r6,-0.886963,0.009399,0.503052,23.681641,-10.986328,-7.8125,2026-04-20T15:02:03.054811+00:00
r6,-0.863403,0.019165,0.515381,26.611328,-10.375977,-7.93457,2026-04-20T15:02:03.085234+00:00
r6,-0.835449,0.043091,0.525269,27.648926,-8.544922,-8.361816,2026-04-20T15:02:03.115813+00:00
r6,-0.806519,0.029907,0.44043,29.47998,-9.460449,-9.094238,2026-04-20T15:02:03.145095+00:00
r6,-0.927368,-0.018799,0.546631,24.963379,-10.437012,-9.338379,2026-04-20T15:02:03.175669+00:00
r6,-0.771484,-0.059082,0.381348,23.620605,-7.995605,-9.765625,2026-04-20T15:02:03.206265+00:00
r6,-0.864624,0.021851,0.375366,25.20752,-13.671875,-8.911133,2026-04-20T15:02:03.235827+00:00
r6,-0.936768,0.049927,0.519775,24.902344,-11.047363,-8.850098,2026-04-20T15:02:03.265827+00:00
r6,-0.794189,0.039551,0.387451,29.541016,-9.277344,-10.192871,2026-04-20T15:02:03.295070+00:00
r6,-0.963867,-0.037964,0.528687,30.456543,-9.765625,-9.643555,2026-04-20T15:02:03.325687+00:00
r6,-0.980835,-0.025513,0.469604,28.381348,-14.831543,-9.155273,2026-04-20T15:02:03.355835+00:00
r6,-0.990234,0.013672,0.44397,30.639648,-12.878418,-10.131836,2026-04-20T15:02:03.385837+00:00
r6,-0.836426,-0.058838,0.379272,29.11377,-10.314941,-10.498047,2026-04-20T15:02:03.415846+00:00
r6,-0.838623,-0.049805,0.368774,29.602051,-13.183594,-11.108398,2026-04-20T15:02:03.446252+00:00
r6,-0.923584,0.003906,0.370361,32.226562,-15.625,-10.559082,2026-04-20T15:02:03.476026+00:00
r6,-1.003174,0.031982,0.331299,28.747559,-12.695313,-9.521484,2026-04-20T15:02:03.504292+00:00
r6,-0.861084,-0.055908,0.399536,26.672363,-11.291504,-9.460449,2026-04-20T15:02:03.533851+00:00
r6,-0.894409,-0.003052,0.315186,30.578613,-15.50293,-9.521484,2026-04-20T15:02:03.563272+00:00
r6,-0.906006,-0.029907,0.408081,33.14209,-13.427734,-9.643555,2026-04-20T15:02:03.592737+00:00
r6,-0.820557,-0.119385,0.36853,32.531738,-7.751465,-10.009766,2026-04-20T15:02:03.623299+00:00
r6,-0.841919,-0.095947,0.379639,30.090332,-8.605957,-10.253906,2026-04-20T15:02:03.653862+00:00
r6,-0.981934,-0.022827,0.353516,26.184082,-10.986328,-10.925293,2026-04-20T15:02:03.683888+00:00
r6,-0.881348,-0.08606,0.414429,26.611328,-9.82666,-10.314941,2026-04-20T15:02:03.713277+00:00
r6,-0.932739,-0.046997,0.218628,30.700684,-11.84082,-9.460449,2026-04-20T15:02:03.743298+00:00
r6,-1.071899,-0.011108,0.490723,29.724121,-12.512207,-8.972168,2026-04-20T15:02:03.773898+00:00
r6,-0.930542,-0.067871,0.391602,33.630371,-14.038086,-11.169434,2026-04-20T15:02:03.804297+00:00
r6,-0.973633,-0.05188,0.345947,31.921387,-11.352539,-11.535645,2026-04-20T15:02:03.832306+00:00
r6,-0.981567,-0.108765,0.437134,32.897949,-9.094238,-8.789063,2026-04-20T15:02:03.861889+00:00
r6,-0.839966,-0.095337,0.216431,29.35791,-6.530762,-9.399414,2026-04-20T15:02:03.893023+00:00
r6,-0.920044,-0.107666,0.351196,27.709961,-15.930176,-10.803223,2026-04-20T15:02:03.921887+00:00
r6,-1.057983,-0.011353,0.300659,27.34375,-10.681152,-10.559082,2026-04-20T15:02:03.951335+00:00
r6,-0.891846,-0.046753,0.307739,28.869629,-9.643555,-9.887695,2026-04-20T15:02:03.980304+00:00
r6,-1.026855,-0.005981,0.252808,32.226562,-11.352539,-9.58252,2026-04-20T15:02:04.009818+00:00
r6,-1.033813,-0.018555,0.260986,28.808594,-9.277344,-10.131836,2026-04-20T15:02:04.040344+00:00
r6,-0.992798,-0.012329,0.156372,28.198242,-6.958008,-9.155273,2026-04-20T15:02:04.070323+00:00
r6,-0.925537,-0.059937,0.300293,30.212402,-6.958008,-7.080078,2026-04-20T15:02:04.100324+00:00
r6,-1.029907,-0.056274,0.321045,26.794434,-9.887695,-8.483887,2026-04-20T15:02:04.129898+00:00
r6,-0.96167,-0.020142,0.24292,22.766113,-10.070801,-10.742188,2026-04-20T15:02:04.160353+00:00
r6,-1.007813,-0.011963,0.327393,21.42334,-12.207031,-11.230469,2026-04-20T15:02:04.188935+00:00
r6,-0.958496,-0.009521,0.151733,22.460937,-8.300781,-9.70459,2026-04-20T15:02:04.219319+00:00
r6,-1.048706,-0.046875,0.307739,26.428223,-7.141113,-8.117676,2026-04-20T15:02:04.250336+00:00
r6,-0.90686,-0.031982,0.102905,19.470215,-5.126953,-7.873535,2026-04-20T15:02:04.278981+00:00
r6,-1.026367,-0.024536,0.286133,21.30127,-9.094238,-8.422852,2026-04-20T15:02:04.310059+00:00
r6,-1.000122,0.008057,0.177002,20.385742,-5.065918,-6.408691,2026-04-20T15:02:04.337924+00:00
r6,-0.950439,-0.010742,0.205444,19.897461,-3.967285,-6.04248,2026-04-20T15:02:04.368349+00:00
r6,-0.983032,0.019165,0.194214,17.883301,-5.92041,-6.04248,2026-04-20T15:02:04.396363+00:00
r6,-1.009033,0.02356,0.205078,16.723633,-5.126953,-5.981445,2026-04-20T15:02:04.425365+00:00
r6,-0.983765,0.019287,0.172729,16.296387,-5.126953,-8.483887,2026-04-20T15:02:04.453934+00:00
r6,-0.903809,0.016357,0.119629,15.014648,-6.835937,-8.605957,2026-04-20T15:02:04.483357+00:00
r6,-1.060669,-0.010376,0.224731,14.465332,-9.033203,-7.446289,2026-04-20T15:02:04.512001+00:00
r6,-1.005005,-0.027344,0.237793,14.648438,-3.967285,-4.699707,2026-04-20T15:02:04.543009+00:00
r6,-0.948242,-0.000244,0.168091,13.366699,-2.563477,-4.638672,2026-04-20T15:02:04.572078+00:00
r6,-1.061523,0.022095,0.251099,11.779785,-5.493164,-4.882812,2026-04-20T15:02:04.600947+00:00
r6,-1.020386,0.03772,0.189331,12.023926,-3.112793,-4.089355,2026-04-20T15:02:04.629382+00:00
r6,-0.957031,-0.002075,0.1521,12.634277,-3.234863,-3.845215,2026-04-20T15:02:04.657955+00:00
r6,-1.018433,0.014771,0.217651,12.329102,-5.67627,-3.112793,2026-04-20T15:02:04.687942+00:00
r6,-1.010132,0.048706,0.164429,11.71875,-2.563477,-2.929688,2026-04-20T15:02:04.717170+00:00
r6,-0.957153,0.03064,0.160767,10.681152,-3.540039,-3.234863,2026-04-20T15:02:04.745971+00:00
r6,-1.021851,-0.009644,0.242676,12.756348,-5.615234,-3.417969,2026-04-20T15:02:04.777231+00:00
r6,-1.01355,-0.00061,0.175171,12.695313,-1.647949,-1.831055,2026-04-20T15:02:04.807386+00:00
r6,-1.017578,-0.00293,0.232056,10.986328,-2.807617,-2.258301,2026-04-20T15:02:04.836967+00:00
r6,-0.993286,0.000366,0.18103,10.437012,-2.075195,-1.159668,2026-04-20T15:02:04.866393+00:00
r6,-1.002686,0.038818,0.157104,8.911133,-2.01416,-0.366211,2026-04-20T15:02:04.895977+00:00
r6,-0.993164,0.026978,0.13623,8.361816,-3.78418,-1.281738,2026-04-20T15:02:04.924388+00:00
r6,-0.996582,0.027222,0.210327,6.164551,-4.150391,-1.159668,2026-04-20T15:02:04.953431+00:00
r6,-0.95813,0.052612,0.079956,2.441406,-1.098633,-3.662109,2026-04-20T15:02:04.979419+00:00
r6,-1.043823,0.001099,0.171631,6.958008,-1.464844,-2.929688,2026-04-20T15:02:05.008009+00:00
r6,-0.962036,0.025879,0.126221,5.004883,-1.464844,-2.13623,2026-04-20T15:02:05.037983+00:00
r6,-0.984253,0.000488,0.106567,2.380371,-3.112793,-3.234863,2026-04-20T15:02:05.067014+00:00
r6,-1.008667,0.006714,0.194336,4.882812,-3.845215,-1.647949,2026-04-20T15:02:05.096423+00:00
r6,-1.000244,0.03418,0.139526,3.967285,-2.319336,-2.502441,2026-04-20T15:02:05.126998+00:00
r6,-0.961914,-0.011353,0.102661,4.516602,-0.976562,-2.563477,2026-04-20T15:02:05.158409+00:00
r6,-1.069214,-0.0354,0.223145,9.338379,-2.258301,-1.586914,2026-04-20T15:02:05.187414+00:00
r6,-1.003906,-0.026367,0.163818,6.164551,-0.976562,0.732422,2026-04-20T15:02:05.216417+00:00
r6,-0.949829,0.000488,0.061646,2.01416,-0.976562,-1.342773,2026-04-20T15:02:05.245033+00:00
r6,-1.090088,-0.001831,0.205688,2.929688,-5.249023,-1.403809,2026-04-20T15:02:05.275433+00:00
r6,-1.039185,0.022949,0.182861,3.112793,-3.662109,0.244141,2026-04-20T15:02:05.303425+00:00
r6,-0.972534,0.041992,0.141113,2.624512,1.220703,0.610352,2026-04-20T15:02:05.331436+00:00
r6,-0.992065,0.031494,0.15918,2.685547,1.037598,0.549316,2026-04-20T15:02:05.360428+00:00
r6,-0.99585,0.026855,0.159058,2.990723,0.183105,0.366211,2026-04-20T15:02:05.390023+00:00
r6,-0.995728,0.039063,0.151001,2.929688,0.732422,0.610352,2026-04-20T15:02:05.418024+00:00
r6,-0.98877,0.025146,0.141479,2.990723,0.732422,0.244141,2026-04-20T15:02:05.446458+00:00
r6,-0.996216,0.030273,0.143311,2.990723,0.610352,0.244141,2026-04-20T15:02:05.476032+00:00
r6,-0.98938,0.032227,0.145996,2.746582,0.793457,0.183105,2026-04-20T15:02:05.504506+00:00
r6,-1.000244,0.025146,0.149658,2.929688,0.549316,0.366211,2026-04-20T15:02:05.533462+00:00
r6,-0.989746,0.032227,0.143433,2.868652,0.732422,0.12207,2026-04-20T15:02:05.562032+00:00
r6,-0.998047,0.032837,0.151733,2.746582,0.610352,0.366211,2026-04-20T15:02:05.591029+00:00
r6,-0.990845,0.03125,0.151123,4.089355,0.488281,1.281738,2026-04-20T15:02:05.618043+00:00
r6,-0.993408,0.034546,0.138184,2.197266,0.732422,-0.366211,2026-04-20T15:02:05.647054+00:00
r6,-1.001099,0.025024,0.150635,0.793457,1.342773,-1.586914,2026-04-20T15:02:05.677047+00:00
r6,-0.998413,0.033203,0.161499,3.601074,0.305176,0.915527,2026-04-20T15:02:05.707051+00:00
r6,-0.996948,0.032715,0.147461,2.807617,0.488281,0.12207,2026-04-20T15:02:05.735068+00:00
r6,-0.98999,0.036133,0.146118,2.929688,0.793457,0.244141,2026-04-20T15:02:05.764485+00:00
r6,-1.002197,0.03064,0.153076,3.112793,0.671387,0.366211,2026-04-20T15:02:05.793611+00:00
r6,-0.994385,0.030884,0.150024,2.807617,0.610352,0.366211,2026-04-20T15:02:05.822047+00:00
r6,-0.989868,0.028931,0.141357,2.807617,0.671387,0.244141,2026-04-20T15:02:05.851478+00:00
r6,-0.994141,0.029175,0.144165,2.868652,0.793457,0.244141,2026-04-20T15:02:05.880497+00:00
r6,-0.993164,0.029541,0.148926,2.807617,0.671387,0.183105,2026-04-20T15:02:05.909491+00:00
r6,-0.999268,0.03064,0.149902,2.868652,0.732422,0.244141,2026-04-20T15:02:05.939064+00:00
r6,-0.991821,0.032593,0.14502,2.990723,0.610352,0.244141,2026-04-20T15:02:05.968083+00:00
r6,-0.996094,0.03125,0.146729,2.868652,0.671387,0.305176,2026-04-20T15:02:05.996562+00:00
r6,-0.996216,0.031616,0.149902,2.807617,0.854492,0.183105,2026-04-20T15:02:06.025082+00:00
r6,-0.997559,0.03064,0.150146,2.929688,0.610352,0.244141,2026-04-20T15:02:06.054106+00:00
r6,-0.995972,0.031128,0.147339,2.868652,0.732422,0.12207,2026-04-20T15:02:06.083073+00:00
r6,-0.993042,0.032471,0.145874,2.868652,0.671387,0.183105,2026-04-20T15:02:06.112517+00:00
r6,-0.996338,0.031372,0.149658,2.868652,0.610352,0.427246,2026-04-20T15:02:06.141522+00:00
r6,-0.993896,0.028442,0.14917,3.051758,0.549316,0.244141,2026-04-20T15:02:06.171085+00:00
r6,-0.995483,0.030151,0.147217,2.990723,0.671387,0.366211,2026-04-20T15:02:06.199504+00:00
r6,-0.994141,0.031738,0.146973,2.929688,0.610352,0.305176,2026-04-20T15:02:06.228857+00:00
r6,-0.995361,0.031006,0.148315,2.868652,0.610352,0.12207,2026-04-20T15:02:06.257523+00:00
r6,-0.995361,0.031128,0.14856,2.990723,0.549316,0.12207,2026-04-20T15:02:06.285522+00:00
r6,-0.995605,0.030273,0.146729,2.929688,0.671387,0.12207,2026-04-20T15:02:06.313556+00:00
r6,-0.995972,0.031372,0.14856,2.868652,0.610352,0.183105,2026-04-20T15:02:06.342100+00:00
r6,-0.996094,0.03064,0.147949,2.807617,0.732422,0.12207,2026-04-20T15:02:06.371113+00:00
r6,-0.994995,0.029907,0.147461,2.990723,0.549316,0.244141,2026-04-20T15:02:06.399102+00:00
r6,-0.995483,0.030396,0.147461,2.807617,0.671387,0.244141,2026-04-20T15:02:06.425114+00:00
r6,-0.996582,0.030884,0.14856,2.990723,0.610352,0.12207,2026-04-20T15:02:06.451529+00:00
r6,-0.995361,0.031494,0.14856,2.868652,0.732422,0.183105,2026-04-20T15:02:06.480123+00:00
r6,-0.994751,0.030762,0.148682,2.990723,0.610352,0.244141,2026-04-20T15:02:06.508545+00:00
r6,-0.994751,0.031616,0.148193,2.929688,0.671387,0.305176,2026-04-20T15:02:06.538127+00:00
r6,-0.99585,0.030884,0.147583,2.807617,0.671387,0.183105,2026-04-20T15:02:06.566550+00:00
r6,-0.997681,0.031982,0.150513,3.78418,0.488281,0.915527,2026-04-20T15:02:06.595133+00:00
r6,-1.002563,0.024292,0.162354,3.662109,0.488281,0.671387,2026-04-20T15:02:06.624552+00:00
r6,-1.0,0.03418,0.149902,0.366211,1.159668,-0.427246,2026-04-20T15:02:06.653135+00:00
r6,-0.998169,0.02832,0.160522,3.723145,0.244141,1.037598,2026-04-20T15:02:06.681154+00:00
r6,-1.003174,0.032715,0.149536,1.220703,1.098633,-1.037598,2026-04-20T15:02:06.709564+00:00
r6,-0.99585,0.023315,0.15332,3.479004,0.427246,0.488281,2026-04-20T15:02:06.737145+00:00
r6,-1.005859,0.029175,0.155029,2.929688,0.549316,0.305176,2026-04-20T15:02:06.766158+00:00
r6,-0.984131,0.024536,0.137329,2.685547,0.976562,0.244141,2026-04-20T15:02:06.796175+00:00
r6,-0.998779,0.030151,0.146118,2.868652,0.732422,0.061035,2026-04-20T15:02:06.824577+00:00
r6,-0.994385,0.022827,0.148437,2.868652,0.671387,0.305176,2026-04-20T15:02:06.853576+00:00
r6,-0.999268,0.029541,0.148437,2.868652,0.610352,0.244141,2026-04-20T15:02:06.883147+00:00
r6,-0.991821,0.02832,0.145264,2.868652,0.915527,0.244141,2026-04-20T15:02:06.912149+00:00
r6,-0.996948,0.030273,0.146606,2.868652,0.549316,0.244141,2026-04-20T15:02:06.940582+00:00
r6,-0.99707,0.028809,0.150024,2.929688,0.488281,0.244141,2026-04-20T15:02:06.967617+00:00
r6,-0.99292,0.032349,0.14856,3.051758,0.671387,0.183105,2026-04-20T15:02:06.996313+00:00
r6,-0.997437,0.02832,0.148682,2.868652,0.610352,0.305176,2026-04-20T15:02:07.024189+00:00
r6,-0.991089,0.030029,0.146973,3.112793,0.732422,0.427246,2026-04-20T15:02:07.051594+00:00
r6,-0.998657,0.026489,0.150024,2.746582,0.671387,0.183105,2026-04-20T15:02:07.080212+00:00
r6,-0.992554,0.031128,0.145996,2.868652,0.610352,0.183105,2026-04-20T15:02:07.109627+00:00
r6,-0.996216,0.029419,0.147705,2.868652,0.671387,0.305176,2026-04-20T15:02:07.138205+00:00
r6,-0.993774,0.029663,0.146729,2.929688,0.854492,0.305176,2026-04-20T15:02:07.166590+00:00
r6,-0.995728,0.029053,0.147583,2.990723,0.732422,0.12207,2026-04-20T15:02:07.192593+00:00
r6,-0.998413,0.031128,0.148193,2.868652,0.610352,0.244141,2026-04-20T15:02:07.220612+00:00
r6,-0.992187,0.029785,0.147339,2.746582,0.732422,0.12207,2026-04-20T15:02:07.248623+00:00
r6,-0.998413,0.028564,0.14978,2.868652,0.671387,0.305176,2026-04-20T15:02:07.277610+00:00
r6,-0.994141,0.029053,0.147461,2.929688,0.793457,0.427246,2026-04-20T15:02:07.306613+00:00
r6,-0.995239,0.029907,0.147339,2.990723,0.549316,0.244141,2026-04-20T15:02:07.335196+00:00
r6,-0.995972,0.029175,0.146484,2.929688,0.854492,0.244141,2026-04-20T15:02:07.362626+00:00
r6,-0.995728,0.028442,0.148071,2.929688,0.488281,0.183105,2026-04-20T15:02:07.391201+00:00
r6,-0.996216,0.030029,0.148315,2.807617,0.732422,0.244141,2026-04-20T15:02:07.419204+00:00
r6,-0.995117,0.030884,0.146729,2.807617,0.793457,0.244141,2026-04-20T15:02:07.447215+00:00
r6,-0.994751,0.028442,0.146973,2.990723,0.671387,0.183105,2026-04-20T15:02:07.475207+00:00
r6,-0.995361,0.028809,0.147339,2.929688,0.549316,0.366211,2026-04-20T15:02:07.503631+00:00
r6,-0.996826,0.029663,0.147583,2.929688,0.732422,0.305176,2026-04-20T15:02:07.532641+00:00
r6,-0.994995,0.028931,0.147827,2.807617,0.549316,0.427246,2026-04-20T15:02:07.560636+00:00
r6,-0.99585,0.028076,0.148682,2.868652,0.671387,0.305176,2026-04-20T15:02:07.588272+00:00
r6,-0.995605,0.030884,0.147827,2.990723,0.610352,0.183105,2026-04-20T15:02:07.617209+00:00
r6,-0.994751,0.030273,0.146606,2.929688,0.732422,0.305176,2026-04-20T15:02:07.646225+00:00
r6,-0.996338,0.029663,0.148315,3.112793,0.732422,0.366211,2026-04-20T15:02:07.675652+00:00
r6,-0.99585,0.028442,0.148682,2.929688,0.793457,0.305176,2026-04-20T15:02:07.703655+00:00
r6,-0.995728,0.029541,0.148193,2.807617,0.732422,0.12207,2026-04-20T15:02:07.731256+00:00
r6,-0.995239,0.030273,0.146606,2.685547,0.671387,0.305176,2026-04-20T15:02:07.759708+00:00
r6,-0.99646,0.028198,0.149414,3.051758,0.671387,0.305176,2026-04-20T15:02:07.787645+00:00
r6,-0.995605,0.02832,0.148071,2.929688,0.793457,0.305176,2026-04-20T15:02:07.816895+00:00
r6,-0.99585,0.030029,0.146484,2.929688,0.549316,0.183105,2026-04-20T15:02:07.846247+00:00
r6,-0.996582,0.029297,0.147461,2.990723,0.671387,0.244141,2026-04-20T15:02:07.874304+00:00
r6,-0.995483,0.028442,0.146973,2.929688,0.610352,0.244141,2026-04-20T15:02:07.903675+00:00
r6,-0.996216,0.029419,0.14856,2.868652,0.671387,0.305176,2026-04-20T15:02:07.932272+00:00
r6,-0.995117,0.029663,0.147705,2.807617,0.732422,0.061035,2026-04-20T15:02:07.961255+00:00
r6,-0.99646,0.029297,0.146851,2.868652,0.793457,0.244141,2026-04-20T15:02:07.990680+00:00
r6,-0.995972,0.029419,0.146973,2.807617,0.671387,0.244141,2026-04-20T15:02:08.019249+00:00
r6,-0.996094,0.029907,0.146729,2.990723,0.549316,0.244141,2026-04-20T15:02:08.048287+00:00
r6,-0.996338,0.028687,0.148682,2.868652,0.610352,0.366211,2026-04-20T15:02:08.078273+00:00
r6,-0.995483,0.02832,0.148682,3.112793,0.732422,0.12207,2026-04-20T15:02:08.107268+00:00
r6,-0.99585,0.030762,0.149048,2.868652,0.671387,0.244141,2026-04-20T15:02:08.137258+00:00
r6,-0.995361,0.029785,0.148193,2.868652,0.610352,0.12207,2026-04-20T15:02:08.166281+00:00
r6,-0.995361,0.028931,0.148437,2.807617,0.488281,0.12207,2026-04-20T15:02:08.194721+00:00
r6,-0.995483,0.029175,0.146851,2.746582,0.671387,0.305176,2026-04-20T15:02:08.224359+00:00
r6,-0.996338,0.029907,0.146973,2.929688,0.488281,0.244141,2026-04-20T15:02:08.253283+00:00
r6,-0.994995,0.030029,0.147827,2.868652,0.549316,0.244141,2026-04-20T15:02:08.281709+00:00
r6,-0.995117,0.028809,0.147461,2.868652,0.610352,0.244141,2026-04-20T15:02:08.310711+00:00
r6,-0.995728,0.030762,0.146973,2.929688,0.549316,0.366211,2026-04-20T15:02:08.338708+00:00
r6,-0.996216,0.029419,0.148193,2.868652,0.854492,0.244141,2026-04-20T15:02:08.366897+00:00
r6,-0.995972,0.028442,0.147095,2.807617,0.793457,0.183105,2026-04-20T15:02:08.395737+00:00
r6,-0.994873,0.030151,0.147461,2.868652,0.671387,0.183105,2026-04-20T15:02:08.424297+00:00
r6,-0.99585,0.029297,0.148804,2.929688,0.610352,0.244141,2026-04-20T15:02:08.451707+00:00
r6,-0.99585,0.029053,0.148315,2.929688,0.671387,0.244141,2026-04-20T15:02:08.480719+00:00
r6,-0.994873,0.029419,0.147705,2.746582,0.671387,0.061035,2026-04-20T15:02:08.509292+00:00
r6,-0.996216,0.029907,0.147095,2.929688,0.549316,0.305176,2026-04-20T15:02:08.537331+00:00
r6,-0.99585,0.030273,0.14856,2.807617,0.671387,0.183105,2026-04-20T15:02:08.566320+00:00
r6,-0.996948,0.030029,0.147705,2.929688,0.671387,0.061035,2026-04-20T15:02:08.594311+00:00
r6,-0.995239,0.028809,0.148193,3.173828,0.732422,0.061035,2026-04-20T15:02:08.622439+00:00
r6,-0.995361,0.028931,0.147705,2.868652,0.549316,0.427246,2026-04-20T15:02:08.649752+00:00
r6,-0.994507,0.030151,0.147583,2.929688,0.610352,0.244141,2026-04-20T15:02:08.678785+00:00
r6,-0.995972,0.029297,0.148071,2.685547,0.549316,0.244141,2026-04-20T15:02:08.707740+00:00
r6,-0.995728,0.028564,0.148071,2.868652,0.854492,0.183105,2026-04-20T15:02:08.736323+00:00
r6,-0.994263,0.029663,0.147461,2.868652,0.671387,0.366211,2026-04-20T15:02:08.765795+00:00
