NodeID,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Timestamp
niryo-wrist-imu,-0.880859,0.019165,0.468262,2.746582,0.549316,-2.685547,2026-04-15T19:52:21.549849+00:00
niryo-wrist-imu,-0.880249,0.020386,0.467407,2.746582,0.427246,-2.624512,2026-04-15T19:52:21.578429+00:00
niryo-wrist-imu,-0.883179,0.022095,0.466919,2.807617,0.610352,-2.746582,2026-04-15T19:52:21.608493+00:00
niryo-wrist-imu,-0.883179,0.023926,0.467651,2.868652,0.610352,-2.624512,2026-04-15T19:52:21.638856+00:00
niryo-wrist-imu,-0.883423,0.019653,0.467041,2.868652,0.671387,-2.685547,2026-04-15T19:52:21.668854+00:00
niryo-wrist-imu,-0.881104,0.020142,0.466797,2.868652,0.671387,-2.807617,2026-04-15T19:52:21.697677+00:00
niryo-wrist-imu,-0.882812,0.019775,0.467529,2.807617,0.610352,-2.624512,2026-04-15T19:52:21.727468+00:00
niryo-wrist-imu,-0.885254,0.023682,0.469604,2.929688,0.610352,-2.563477,2026-04-15T19:52:21.757865+00:00
niryo-wrist-imu,-0.88623,0.018921,0.475464,2.441406,0.366211,-2.807617,2026-04-15T19:52:21.787451+00:00
niryo-wrist-imu,-0.882324,0.028442,0.467529,4.821777,0.854492,-1.403809,2026-04-15T19:52:21.817872+00:00
niryo-wrist-imu,-0.884033,0.015137,0.462036,0.976562,0.366211,-3.662109,2026-04-15T19:52:21.848448+00:00
niryo-wrist-imu,-0.881104,0.024048,0.468262,4.882812,1.037598,-1.342773,2026-04-15T19:52:21.878872+00:00
niryo-wrist-imu,-0.885254,0.022827,0.466064,1.586914,0.427246,-3.417969,2026-04-15T19:52:21.907889+00:00
niryo-wrist-imu,-0.876221,0.022583,0.460205,4.577637,0.915527,-1.77002,2026-04-15T19:52:21.936892+00:00
niryo-wrist-imu,-0.881348,0.025391,0.464722,3.051758,0.671387,-2.319336,2026-04-15T19:52:21.967529+00:00
niryo-wrist-imu,-0.883057,0.016479,0.472046,3.540039,0.427246,-2.075195,2026-04-15T19:52:21.997466+00:00
niryo-wrist-imu,-0.885864,0.031494,0.470825,3.479004,0.671387,-2.197266,2026-04-15T19:52:22.027469+00:00
niryo-wrist-imu,-0.883911,0.012939,0.470581,0.488281,0.366211,-4.02832,2026-04-15T19:52:22.057470+00:00
niryo-wrist-imu,-0.882446,0.035645,0.450317,1.525879,-0.244141,-3.479004,2026-04-15T19:52:22.087477+00:00
niryo-wrist-imu,-0.891602,-0.006958,0.381348,2.502441,0.793457,-3.540039,2026-04-15T19:52:22.117900+00:00
niryo-wrist-imu,-0.886108,0.003784,0.498169,2.624512,0.488281,-3.540039,2026-04-15T19:52:22.147480+00:00
niryo-wrist-imu,-0.845825,0.011841,0.454956,-0.366211,-1.281738,-4.821777,2026-04-15T19:52:22.178476+00:00
niryo-wrist-imu,-0.926636,0.029785,0.454346,-0.427246,-1.342773,-2.746582,2026-04-15T19:52:22.209959+00:00
niryo-wrist-imu,-0.863037,0.012573,0.408081,-1.098633,-0.244141,-2.807617,2026-04-15T19:52:22.240480+00:00
niryo-wrist-imu,-0.855225,0.011108,0.400269,-6.713867,0.671387,-5.737305,2026-04-15T19:52:22.271497+00:00
niryo-wrist-imu,-0.841797,0.035156,0.444702,-5.065918,-1.098633,-4.272461,2026-04-15T19:52:22.301904+00:00
niryo-wrist-imu,-0.921631,0.045898,0.470947,0.0,-2.01416,-1.037598,2026-04-15T19:52:22.332914+00:00
niryo-wrist-imu,-0.959717,0.05542,0.501831,-5.249023,-0.366211,-4.760742,2026-04-15T19:52:22.364492+00:00
niryo-wrist-imu,-0.870605,0.034668,0.509644,-4.272461,-1.281738,-3.967285,2026-04-15T19:52:22.395529+00:00
niryo-wrist-imu,-0.898315,0.024048,0.461548,-2.319336,-2.929688,-0.976562,2026-04-15T19:52:22.426939+00:00
niryo-wrist-imu,-0.962036,0.036255,0.505127,-10.925293,-1.647949,-5.67627,2026-04-15T19:52:22.458512+00:00
niryo-wrist-imu,-0.858154,0.033691,0.468994,-8.239746,-0.610352,-3.78418,2026-04-15T19:52:22.488756+00:00
niryo-wrist-imu,-0.955933,0.130493,0.5625,-8.605957,-3.967285,-2.929688,2026-04-15T19:52:22.520134+00:00
niryo-wrist-imu,-0.937866,0.105835,0.446655,-15.441895,-1.708984,-5.67627,2026-04-15T19:52:22.550928+00:00
niryo-wrist-imu,-0.857666,0.044678,0.419922,-13.549805,-1.586914,-7.324219,2026-04-15T19:52:22.582507+00:00
niryo-wrist-imu,-0.885742,0.07019,0.418457,-14.404297,-4.02832,-6.286621,2026-04-15T19:52:22.611970+00:00
niryo-wrist-imu,-0.938843,0.071655,0.453003,-10.986328,-2.319336,-5.554199,2026-04-15T19:52:22.641516+00:00
niryo-wrist-imu,-0.875366,0.074463,0.363403,-10.559082,-0.427246,-3.967285,2026-04-15T19:52:22.672530+00:00
